,user_id
"2612657,",1
17288628,1
17315635,1
17319826,1
17561992,1
17788274,1
17728739,1
17686531,1
17674298,1
17666428,1
17643115,1
17586234,1
17569213,1
17564100,1
17560736,1
17321383,1
17553839,1
17537184,1
17486126,1
17352444,1
17345741,1
17343699,1
17340689,1
17329750,1
17321492,1
14477200,1
14341771,1
10915003,1
12843984,1
"8739581,",1
"8733406,",1
"8709594,",1
"8685582,",1
17809126,1
17709928,1
17478203,1
17214635,1
17116545,1
16914686,1
16887617,1
16770289,1
16662124,1
16560507,1
16543449,1
15420361,1
15312526,1
15277988,1
14372869,1
14295428,1
13436965,1
"8748073,",1
13373757,1
10874645,1
"8714006,",1
"8696544,",1
"8678576,",1
11872801,1
"8673447,",1
16571697,1
14082403,1
11743619,1
10585169,1
"8728935,",1
"8678707,",1
10900512,1
10805637,1
"8980341,",1
"8747374,",1
17190406,1
16778483,1
14572944,1
14176816,1
14149690,1
13161960,1
13295674,1
12818066,1
14536810,1
12718761,1
14296503,1
14299416,1
14296757,1
14297840,1
14820507,1
14302219,1
14295319,1
14549936,1
14307576,1
16269310,1
14334283,1
16275057,1
16094099,1
14396073,1
15033633,1
14557240,1
16770692,1
16461520,1
14818819,1
16686712,1
15709718,1
"8679480,",1
"8694048,",1
"8704748,",1
11090485,1
12162346,1
12120536,1
12069613,1
12061380,1
11957292,1
11947705,1
11470610,1
11366614,1
11109782,1
10800408,1
"8714272,",1
"9871914,",1
"8743880,",1
"8742192,",1
"8737386,",1
"8736105,",1
"8730759,",1
"8730621,",1
"8729075,",1
"8727982,",1
"4224784,",1
"4316795,",1
15406564,1
13713314,1
"8639657,",1
"8489333,",1
"5190575,",1
"1791795,",1
10150906,1
"7469054,",1
"7385110,",1
"6585117,",1
"6578374,",1
"5591437,",1
"4821810,",1
"4602965,",1
"4409800,",1
"8127553,",1
"7955770,",1
"6326348,",1
16979717,1
16882882,1
16270195,1
15754896,1
14823424,1
"9775926,",1
"7409346,",1
"8045609,",1
"6680824,",1
"7789783,",1
"6996176,",1
"7322632,",1
"7881146,",1
"7830919,",1
"7520514,",1
"698448, ",1
"8548193,",1
"7958639,",1
"3944201,",1
"3812504,",1
10143058,1
"6893951,",1
"8499597,",1
"8276634,",1
"2482818,",1
"8193634,",1
15161310,1
13358546,1
10145742,1
14126653,1
13137537,1
"3205789,",1
"9873114,",1
11890340,1
10441606,1
10433695,1
"7693828,",1
"2911922,",1
"2901304,",1
"2721955,",1
"8408861,",1
"8464430,",1
"8473106,",1
"8473131,",1
10916436,1
10861123,1
10946347,1
"8463685,",1
"8472945,",1
"8494559,",1
"9630359,",1
11704420,1
"8467910,",1
10880057,1
12221045,1
12498570,1
12641299,1
"5095122,",1
"8009503,",1
"6574532,",1
"5991143,",1
"5984801,",1
"5739027,",1
"5621802,",1
"5548532,",1
"5425252,",1
"5380081,",1
"5061747,",1
14030850,1
"4732019,",1
"4706372,",1
"4452781,",1
"1770526,",1
"1422166,",1
17512148,1
16901452,1
14645114,1
14056955,1
"7274856,",1
"9816369,",1
"6692814,",1
"7050152,",1
15427379,1
14770891,1
13944770,1
"5464993,",1
"4611879,",1
"4379552,",1
"4227120,",1
"3962705,",1
"3936349,",1
"3719486,",1
"2147729,",1
"1786784,",1
"1704781,",1
"8906605,",1
"7063529,",1
"9648466,",1
17819348,1
17681791,1
17127231,1
16792296,1
16720096,1
15730321,1
15854723,1
16112201,1
11577561,1
"7747117,",1
"3027664,",1
"8200893,",1
11575272,1
"7927051,",1
"6215229,",1
"5078971,",1
"4763555,",1
"1639254,",1
"5615568,",1
16269199,1
"5285678,",1
"4881069,",1
"4404957,",1
"4326058,",1
"3520792,",1
"3418083,",1
"2112433,",1
17906856,1
16906743,1
16713874,1
15525696,1
14562820,1
"6302040,",1
"2904996,",1
"2683087,",1
"2583036,",1
"2521075,",1
"8024251,",1
"7554956,",1
"8051987,",1
"8059383,",1
"5982580,",1
"8072174,",1
"3025717,",1
"7910457,",1
"7665382,",1
"7594053,",1
"8103483,",1
"6656068,",1
"6454941,",1
"6858901,",1
"5192987,",1
"3336485,",1
"2985617,",1
"3025875,",1
13236175,1
"4409561,",1
"9569622,",1
"9420323,",1
"6735745,",1
"5917329,",1
"5702593,",1
"5512587,",1
"5435693,",1
"5392216,",1
"4463373,",1
"4190370,",1
"3032688,",1
"4031375,",1
"3951624,",1
"3887889,",1
"3839889,",1
"3808266,",1
"3588407,",1
"3421772,",1
"3317513,",1
"3159632,",1
"8725630,",1
10808512,1
"8713305,",1
11059882,1
11058635,1
11058633,1
11058603,1
11058598,1
11058595,1
11058582,1
11058568,1
11058563,1
11058556,1
11058551,1
11058543,1
11058540,1
11058534,1
11058531,1
11058527,1
11058518,1
11058505,1
11058498,1
11058365,1
11052735,1
11055572,1
11058648,1
11058657,1
11058668,1
11058311,1
11058517,1
11058500,1
11058406,1
11058402,1
11058382,1
11058355,1
11058335,1
11058326,1
11058322,1
11058294,1
11058686,1
11361146,1
11063874,1
11063872,1
11058729,1
11058720,1
11058711,1
11058701,1
11058698,1
11058691,1
11053747,1
11055787,1
"5788213,",1
11052188,1
"5797471,",1
"5807511,",1
"5811289,",1
12768459,1
"5904689,",1
"7140025,",1
"5807662,",1
"9112901,",1
"8017814,",1
"6883932,",1
"5832543,",1
10444584,1
"5992236,",1
"9099172,",1
"6067208,",1
11038690,1
"6802751,",1
"5850890,",1
11796027,1
"9738761,",1
13328342,1
"9099842,",1
"7488386,",1
"5807630,",1
15080759,1
11052220,1
11053413,1
11053016,1
11055486,1
11052104,1
11051986,1
11053931,1
16102424,1
15406657,1
11226798,1
"5873452,",1
11163494,1
11103353,1
11067784,1
11067732,1
11067721,1
11067711,1
"6828185,",1
"7559824,",1
"7429961,",1
11067576,1
11115785,1
11255875,1
11058618,1
16026961,1
16799266,1
15783158,1
13814091,1
15355212,1
"7634802,",1
10482522,1
"7678294,",1
17946523,1
17791952,1
17737467,1
17715060,1
17676037,1
17670911,1
17535838,1
17277097,1
17256897,1
17231307,1
17201545,1
17186267,1
17184814,1
16742007,1
17233731,1
17708504,1
16040030,1
15862115,1
15493507,1
"7885892,",1
15614200,1
"7458109,",1
17052108,1
"7634689,",1
17725458,1
16639484,1
15898131,1
17721836,1
16389282,1
14891613,1
17887736,1
16330278,1
15083602,1
"9441909,",1
17859935,1
17794901,1
17723077,1
17173527,1
17158333,1
17032249,1
11053288,1
11058547,1
11058425,1
11058739,1
11059661,1
11053162,1
11052106,1
11058308,1
11055444,1
11058421,1
11058350,1
11061544,1
11058314,1
11058513,1
11057996,1
11058434,1
11058423,1
11058303,1
11058733,1
11058707,1
11058640,1
11052187,1
11051867,1
16888498,1
16429450,1
16878244,1
16803610,1
16791330,1
16789239,1
16693472,1
16617097,1
16541576,1
16513360,1
16508601,1
16210187,1
11053616,1
16091931,1
15868407,1
14701679,1
11053648,1
11052841,1
11053161,1
11057671,1
11052070,1
11059996,1
13328120,1
16373286,1
"8693620,",1
14162488,1
"2194761,",1
"8292610,",1
"6682083,",1
17757170,1
17587517,1
17534306,1
17500422,1
17373110,1
17341036,1
17328101,1
17199586,1
17070911,1
17036151,1
16951622,1
16927903,1
16875570,1
16851853,1
16462399,1
15783731,1
15505245,1
14938225,1
"6147350,",1
"9977761,",1
10161194,1
17694391,1
13182659,1
12521994,1
12433372,1
12291615,1
11705008,1
11502047,1
11144298,1
"9352247,",1
10602839,1
16482060,1
10807123,1
14879571,1
14266960,1
13750415,1
13683939,1
13121805,1
12523561,1
11920396,1
11494326,1
11051079,1
14782592,1
13971561,1
14729442,1
13601145,1
10485743,1
"8666498,",1
10689655,1
"8654638,",1
"8654929,",1
10639530,1
11198397,1
"8659530,",1
"8745126,",1
"8761846,",1
"8699467,",1
"8819973,",1
"8816641,",1
"8746340,",1
10547361,1
11660781,1
"8657516,",1
"8726452,",1
"8812430,",1
11016378,1
"8747283,",1
"8653310,",1
"8850429,",1
"4484397,",1
"6583568,",1
13542742,1
12523728,1
12352725,1
11883567,1
11411317,1
"8164067,",1
"8023960,",1
"7332082,",1
"6681679,",1
"5903768,",1
"4486390,",1
"5743294,",1
"5578097,",1
"5294442,",1
"5288012,",1
"5048573,",1
"4970356,",1
"4579271,",1
"4579270,",1
"4502954,",1
13860650,1
14181110,1
14949240,1
15913047,1
12415871,1
11943784,1
11895161,1
10846385,1
10722756,1
10719164,1
"5817482,",1
"5793346,",1
"5705858,",1
"8882263,",1
"7695570,",1
"7192155,",1
"6226849,",1
"5794098,",1
17957815,1
17913708,1
17664580,1
17613990,1
17105246,1
16947822,1
16878316,1
12988597,1
13328192,1
13473159,1
"6141986,",1
14164604,1
12742500,1
"6895902,",1
10861590,1
"9873629,",1
"6889160,",1
"6838381,",1
"6801074,",1
"6386687,",1
"5807370,",1
13740248,1
"5865684,",1
15744720,1
15396451,1
15190497,1
14987245,1
14790044,1
14600872,1
14340745,1
14338929,1
16867600,1
16867082,1
16575648,1
11055841,1
10972522,1
10238037,1
10179055,1
"8215084,",1
11174266,1
10692743,1
10602730,1
"8843677,",1
11708437,1
10422138,1
"8042152,",1
"8645254,",1
11973135,1
"9323584,",1
"8918193,",1
"6146811,",1
13784021,1
13754316,1
"7483461,",1
17634602,1
"9863021,",1
"8724611,",1
16373398,1
12082683,1
16356790,1
16086010,1
15616125,1
15484184,1
15100006,1
13997123,1
13866199,1
12403425,1
12151122,1
12042784,1
"8993542,",1
12021544,1
12016286,1
12002871,1
11189137,1
10933391,1
10872366,1
10806348,1
10663453,1
"6728019,",1
11455546,1
"8668073,",1
15616072,1
16288681,1
16694771,1
16447328,1
16074027,1
15511462,1
15896551,1
15842833,1
15842810,1
11778895,1
16797150,1
16763674,1
16690219,1
16092637,1
14420450,1
13729835,1
16494972,1
15898036,1
14285442,1
14282339,1
"7729737,",1
16853173,1
16798564,1
16821955,1
13772681,1
15958200,1
11832771,1
"7635445,",1
"5816506,",1
"6736947,",1
"8214466,",1
"7326304,",1
"7730080,",1
10355536,1
"5538838,",1
"6328395,",1
11706414,1
16024320,1
"6755133,",1
15932975,1
"6485579,",1
15842822,1
15834646,1
16372902,1
16085486,1
15532874,1
16668830,1
16669494,1
16273923,1
"7548490,",1
16183201,1
14112111,1
14068762,1
13178462,1
16041867,1
17768994,1
17746581,1
17680070,1
17676372,1
17654420,1
17534429,1
17474722,1
17461678,1
17445455,1
17419308,1
17330732,1
17315254,1
17287365,1
17234282,1
17214594,1
17191766,1
16904940,1
14355394,1
14420563,1
16120803,1
"7228533,",1
16122932,1
16122839,1
15512065,1
15431830,1
14424120,1
14423948,1
14420836,1
14299875,1
13868177,1
14299827,1
16251448,1
14250599,1
16118213,1
14420551,1
14176106,1
17871456,1
17460209,1
16920380,1
16342123,1
16256874,1
"7476224,",1
"8584132,",1
"8463621,",1
14214501,1
14228244,1
14231266,1
14211120,1
14214912,1
14223780,1
14214324,1
14237911,1
14227188,1
14234652,1
14213212,1
14213065,1
14214532,1
14226787,1
14230055,1
14229307,1
14232017,1
14229791,1
14229634,1
14229216,1
14230694,1
14210351,1
14214494,1
14210273,1
14211213,1
14211151,1
14210264,1
14210320,1
14210266,1
14210247,1
14210285,1
14211758,1
14210299,1
14213157,1
14212030,1
14212902,1
14234662,1
14210786,1
14210819,1
14213196,1
14211116,1
14213014,1
14210302,1
14211775,1
14213183,1
14211189,1
14250751,1
14230726,1
"7699984,",1
14229693,1
14229354,1
14231111,1
14250665,1
14250677,1
14229388,1
14245624,1
14252599,1
14229930,1
14250913,1
14230053,1
14214582,1
14243781,1
14245267,1
14214153,1
14213113,1
14213163,1
14213227,1
14212993,1
14264515,1
"7641314,",1
"6413773,",1
14244716,1
14215811,1
14233875,1
14210537,1
14228899,1
14212655,1
14237967,1
14232095,1
14237902,1
14229199,1
14229927,1
14244415,1
14237964,1
14212693,1
14231909,1
14229040,1
14229288,1
14252540,1
14229596,1
14229661,1
14214038,1
14252612,1
14252546,1
14252158,1
"6578883,",1
"9470554,",1
10232867,1
"8629814,",1
15091771,1
"9026433,",1
15111007,1
16850195,1
13552132,1
16862708,1
"8871861,",1
10363458,1
"8745562,",1
"8610586,",1
17680182,1
"8600256,",1
14457715,1
12790210,1
10816189,1
16887529,1
16899311,1
16801079,1
16590646,1
14509197,1
16580811,1
"6872528,",1
"9295066,",1
14189269,1
"7090809,",1
"8038500,",1
"7670307,",1
"6842673,",1
"7542993,",1
"5968076,",1
"5497062,",1
"5485679,",1
"9125767,",1
"8589086,",1
"706941, ",1
"9909924,",1
"8588467,",1
10222931,1
"9855050,",1
"8588586,",1
"6003827,",1
"6819609,",1
"6103146,",1
13023806,1
15181149,1
16890860,1
"8591401,",1
16864792,1
17676881,1
17383836,1
17368322,1
17349471,1
17297061,1
17257262,1
17236924,1
17183933,1
17159433,1
17138917,1
17124516,1
17121834,1
17115522,1
16855101,1
16819558,1
16794797,1
16791223,1
16787195,1
16785036,1
16760308,1
16563454,1
16383354,1
17413173,1
17572923,1
17671675,1
13878232,1
17671947,1
17520646,1
17459132,1
17413931,1
17314278,1
17034447,1
16969294,1
14541271,1
13910158,1
12764892,1
17674781,1
12222554,1
"9532360,",1
"38841, '",1
17087530,1
14253151,1
"117820, ",1
17167845,1
"9934300,",1
"8966451,",1
"8314821,",1
"5868799,",1
"5871017,",1
"5878532,",1
"6024621,",1
"5040552,",1
17738873,1
16864879,1
16864840,1
14938627,1
12203514,1
10852752,1
"5816229,",1
"5815982,",1
"5769141,",1
"5667005,",1
"5660512,",1
"5640553,",1
"5264673,",1
"5142897,",1
"1437462,",1
"1436888,",1
"1436525,",1
"1436397,",1
"1434902,",1
10742967,1
16479592,1
13221723,1
11334187,1
"6730712,",1
"7281975,",1
12679712,1
12078815,1
"6858635,",1
11015430,1
"6913907,",1
10515970,1
"6078566,",1
"6024784,",1
16292456,1
"9620188,",1
"6615983,",1
14652055,1
14533975,1
"9906336,",1
"6489711,",1
"5986304,",1
11917629,1
"6398723,",1
"1434694,",1
"1432967,",1
"1432241,",1
13964347,1
17328974,1
17250935,1
17187790,1
16905509,1
16884085,1
16865156,1
16864903,1
16864884,1
15099901,1
13900995,1
17701277,1
12090317,1
12086132,1
11009812,1
10600457,1
"9683499,",1
"8656346,",1
"5905439,",1
"5891085,",1
"5889364,",1
17691258,1
17701585,1
"1431999,",1
"1419231,",1
"1431917,",1
"1431909,",1
"1431878,",1
"1431806,",1
"1431489,",1
"1431459,",1
"1430884,",1
"1429778,",1
"1428600,",1
"1418575,",1
17709610,1
"1417752,",1
"1417356,",1
"1394495,",1
"1304592,",1
"1298990,",1
"1178532,",1
"1149112,",1
"1126010,",1
17915395,1
14211148,1
14211266,1
14210241,1
17147752,1
15440679,1
13635298,1
17940304,1
17915047,1
17873875,1
17769731,1
17693711,1
17676870,1
17622223,1
17563058,1
17502263,1
17476229,1
17411944,1
17357208,1
17334288,1
17333572,1
17324843,1
17296247,1
17282863,1
17275610,1
17202367,1
16089263,1
16738601,1
17217288,1
15704406,1
13582205,1
13568153,1
13672096,1
13568161,1
13605588,1
13747520,1
13848172,1
15514372,1
13619934,1
14109732,1
17251898,1
13617478,1
13703818,1
13602149,1
13723817,1
16944054,1
15270053,1
13686863,1
17386507,1
17262766,1
17152943,1
17140988,1
10530004,1
17137294,1
16208923,1
16094632,1
16082488,1
16078750,1
15946722,1
15916648,1
15912231,1
15906367,1
15831266,1
15827100,1
15798928,1
15773215,1
15813003,1
"7688317,",1
10519930,1
"5916141,",1
"9087463,",1
"6150765,",1
"9071468,",1
"9145664,",1
"8950324,",1
16231772,1
16333695,1
16354325,1
16830263,1
17135529,1
17125623,1
17113461,1
17111806,1
17108841,1
17048772,1
17027560,1
16915669,1
16864354,1
16821762,1
16361947,1
16798269,1
16778592,1
16768150,1
16692752,1
16576721,1
16504795,1
16427400,1
16411190,1
16374660,1
13823290,1
13585231,1
13568200,1
13681878,1
"8584651,",1
"8464426,",1
14226068,1
10961522,1
10901513,1
"9305804,",1
"8811520,",1
"8744352,",1
"8546296,",1
"8535710,",1
"8513549,",1
"8408910,",1
"9297827,",1
"8467623,",1
"8410978,",1
"8422251,",1
"8481212,",1
"8509394,",1
"8408934,",1
"8411733,",1
"8410980,",1
"9790473,",1
10911649,1
"8476701,",1
"8463829,",1
11778159,1
"8464415,",1
16844048,1
16833663,1
15188430,1
13772570,1
13046439,1
10951661,1
"8458930,",1
"8422462,",1
"8540635,",1
17167652,1
16442790,1
14361125,1
14001084,1
13320053,1
12273136,1
10935537,1
"9591293,",1
"9138543,",1
17518121,1
17473355,1
17253674,1
14754206,1
13025243,1
12443218,1
12419048,1
12391505,1
12341701,1
11732770,1
11217650,1
11120984,1
11023803,1
13590686,1
13495312,1
13716930,1
13574782,1
13698305,1
13590230,1
13576451,1
13661495,1
13568189,1
13666185,1
13568159,1
13364668,1
13679835,1
17197779,1
16847097,1
17183711,1
17182429,1
17169890,1
17109423,1
17047571,1
17033100,1
16916536,1
16879844,1
16857115,1
16836724,1
13718398,1
16808014,1
16804830,1
16306538,1
16019345,1
15743742,1
14770397,1
14753020,1
14168570,1
13972309,1
"6660396,",1
"8900145,",1
14211005,1
"6279162,",1
10730481,1
10730480,1
10730464,1
10390498,1
"9997469,",1
"9984224,",1
"6486377,",1
"6479414,",1
"6469933,",1
"6460817,",1
"6426145,",1
"6403119,",1
"6403111,",1
"6386151,",1
"6368529,",1
"6343295,",1
"6334218,",1
"6298146,",1
"6293622,",1
"6291017,",1
"6287179,",1
10767222,1
10767229,1
10767233,1
"6683298,",1
"6763100,",1
"6640701,",1
"6955203,",1
"6931738,",1
"9607041,",1
"8745823,",1
"7016616,",1
10806800,1
"6882602,",1
"6681240,",1
10840901,1
"6666322,",1
"6591709,",1
"6531727,",1
"6515716,",1
"6357294,",1
"6180684,",1
15622701,1
14221973,1
10864856,1
"6282642,",1
"6274378,",1
"8110279,",1
"6270887,",1
"6152439,",1
"6150344,",1
"6145822,",1
"6143488,",1
"6142834,",1
"6140934,",1
"6133427,",1
"6130736,",1
"6118043,",1
"6116636,",1
"6094939,",1
"6070744,",1
"6069653,",1
"6062919,",1
"6061222,",1
"6060338,",1
"6059913,",1
14212495,1
14210307,1
14210298,1
14210446,1
"6152440,",1
"6152634,",1
"6158901,",1
"6187722,",1
"6257733,",1
"6251069,",1
"6236278,",1
"6229320,",1
"6226772,",1
"6209807,",1
"6208117,",1
"6203909,",1
"6192725,",1
"6186694,",1
"6159257,",1
"6185367,",1
"6180532,",1
"6177600,",1
"6167830,",1
"6167290,",1
"6166455,",1
"6165816,",1
"6162203,",1
"6160935,",1
"6818706,",1
"8587715,",1
"6966681,",1
"6962343,",1
15860406,1
17669182,1
16824122,1
13343757,1
15860459,1
10773955,1
"7713053,",1
16865881,1
17633108,1
16865731,1
11216081,1
17669141,1
"5285973,",1
15861419,1
15489884,1
10757331,1
17707352,1
17669159,1
17669134,1
17458103,1
17352678,1
17668950,1
17669057,1
"8827404,",1
"7459905,",1
"9571104,",1
"9942007,",1
"9012697,",1
"5916490,",1
15959374,1
"7502999,",1
10568656,1
"7739569,",1
10778665,1
15972669,1
15708233,1
10335117,1
15859132,1
15967374,1
11062622,1
16116058,1
15860860,1
17669123,1
16812326,1
15480681,1
16681681,1
16368336,1
15850740,1
17669111,1
15553492,1
17965687,1
17960201,1
17917790,1
17860021,1
17852987,1
17669174,1
17669152,1
17669132,1
16865782,1
13229334,1
16865781,1
16865737,1
16865733,1
"8889211,",1
"8844117,",1
"9220427,",1
"6848615,",1
"6733255,",1
"8827066,",1
15499198,1
13697679,1
17934109,1
16744440,1
17719427,1
17676383,1
17669163,1
17669150,1
17669139,1
17669136,1
17669116,1
"1574136,",1
17629226,1
15860629,1
15629337,1
15717123,1
13277744,1
15715377,1
15715373,1
15673724,1
15050973,1
13221133,1
15800247,1
15629342,1
16273754,1
"7771301,",1
"9791364,",1
15505879,1
"7842429,",1
"7772747,",1
"7770181,",1
"7770010,",1
"7769203,",1
"7764655,",1
"7758099,",1
"7747216,",1
"7722721,",1
"7715596,",1
"7714577,",1
"7710461,",1
"7696621,",1
15503063,1
15503323,1
15503727,1
15503226,1
15503595,1
15503428,1
15504346,1
15504774,1
"7850418,",1
"7879440,",1
"7959403,",1
"8286640,",1
"9686888,",1
"9114104,",1
"9112846,",1
"9066017,",1
"8696964,",1
"8598470,",1
"8583202,",1
"8513711,",1
"8512536,",1
"8173250,",1
"7991619,",1
"8172559,",1
"8166085,",1
"8165819,",1
"8152631,",1
"8142767,",1
"8099776,",1
"8080585,",1
"8073920,",1
"8058825,",1
15503392,1
15505112,1
"9794083,",1
15507777,1
15608512,1
15506008,1
15505469,1
15504984,1
15522282,1
15518991,1
15519342,1
15504183,1
15738487,1
15510112,1
15503620,1
15510570,1
15505768,1
15504645,1
15503990,1
15677174,1
15517450,1
15526497,1
15580902,1
15510374,1
15508036,1
15504956,1
15506542,1
15519537,1
15503304,1
15503238,1
15505077,1
15503506,1
15505055,1
15505176,1
15503311,1
15503572,1
15505748,1
15506591,1
15526875,1
15504698,1
15503692,1
15503877,1
15504654,1
15504948,1
15519676,1
15503759,1
15503299,1
15507358,1
15503275,1
"9787604,",1
"9806502,",1
17967094,1
"7897127,",1
10746719,1
"8477091,",1
15155545,1
13941751,1
13719023,1
16857159,1
14182390,1
17686920,1
15439450,1
13655613,1
17616496,1
"7665609,",1
"7644336,",1
"7543688,",1
"7652307,",1
"7699921,",1
"7690496,",1
"7645583,",1
"7682501,",1
"7681448,",1
"7707024,",1
13912040,1
13308065,1
13820630,1
"7652389,",1
14020011,1
"9532547,",1
"8883023,",1
17895172,1
13965163,1
10619855,1
"8178710,",1
10232642,1
"8581914,",1
15312768,1
14274183,1
14939643,1
11317950,1
"9757727,",1
16382251,1
15456663,1
15252900,1
14603940,1
11094014,1
15724253,1
"7684071,",1
"7661195,",1
"9884557,",1
"7704067,",1
17094160,1
16610715,1
16290900,1
16201406,1
15459225,1
14754644,1
14573723,1
14460126,1
14033240,1
13790407,1
13165403,1
13108370,1
12422754,1
12163419,1
12117658,1
12099645,1
11107353,1
10449619,1
10397284,1
10086072,1
10005629,1
17238454,1
17486090,1
17555302,1
16187962,1
"7661881,",1
"9810746,",1
"7641633,",1
"7678070,",1
"7676645,",1
"7562836,",1
"7727595,",1
17232754,1
16833307,1
12049124,1
17561332,1
"8600452,",1
"8598262,",1
"7686046,",1
"7677884,",1
"7666024,",1
"7656940,",1
"7645833,",1
14318031,1
"7645824,",1
15507016,1
15506166,1
15504210,1
"6607276,",1
14748978,1
14065957,1
14031859,1
12900286,1
12760310,1
12479688,1
11779117,1
11512930,1
11429942,1
11380161,1
11246224,1
11238313,1
11218137,1
10997368,1
10963535,1
10861676,1
10842094,1
10799960,1
"6607245,",1
"6584246,",1
"9779179,",1
14919689,1
15123541,1
15138691,1
"9343974,",1
"9371545,",1
"9363587,",1
"9344702,",1
"9400861,",1
"9397670,",1
"9396014,",1
"9387121,",1
"9361181,",1
"9360639,",1
"9350648,",1
15395313,1
"9343969,",1
"9364533,",1
"9357900,",1
"9364458,",1
17897907,1
16867487,1
16649850,1
16219949,1
15622689,1
"6545161,",1
"9410282,",1
15505294,1
"9335206,",1
"6606725,",1
"6492599,",1
"6471016,",1
"6365874,",1
"6018392,",1
"5892674,",1
14681155,1
14217982,1
14063716,1
11312829,1
10064716,1
"9191742,",1
"8305729,",1
"6692749,",1
"6668752,",1
"6640685,",1
"6637761,",1
"6629509,",1
"6587751,",1
"6445463,",1
"9772673,",1
15518051,1
15893368,1
16590155,1
"6375073,",1
"5904786,",1
"6608468,",1
"6629271,",1
"6682377,",1
15784876,1
16991191,1
"6668491,",1
15470673,1
"6308480,",1
"9708199,",1
16950638,1
17001426,1
17000244,1
15899293,1
15814390,1
"6439617,",1
"5994581,",1
10438875,1
17674350,1
17517011,1
"9374128,",1
"9379184,",1
"9380089,",1
"9391524,",1
15509596,1
15509575,1
15507447,1
15507190,1
15506657,1
15506590,1
15505620,1
15526272,1
15522349,1
15519363,1
15518616,1
15514079,1
15507480,1
15506443,1
15506039,1
"9495420,",1
"9343966,",1
"9375758,",1
"9344066,",1
"9361482,",1
"9396104,",1
15519021,1
15524407,1
15524742,1
15505286,1
15603942,1
15519853,1
15519157,1
15507203,1
15505105,1
15515451,1
15589880,1
15504929,1
15504975,1
15503611,1
15524825,1
15907087,1
15707679,1
15697002,1
15504942,1
15674618,1
15525071,1
15526621,1
16841993,1
15531182,1
"9343978,",1
"9501089,",1
"9434909,",1
"9450174,",1
"9345246,",1
"9367043,",1
"9386833,",1
"9343146,",1
10330382,1
"9759697,",1
"9757078,",1
"9565451,",1
"9501962,",1
"9445335,",1
"9371353,",1
"9442842,",1
"9432415,",1
"9421723,",1
"9421597,",1
"9420851,",1
"9416828,",1
"9416669,",1
"9409631,",1
"9395690,",1
"9352849,",1
"9382516,",1
"9558940,",1
"9554918,",1
"9382260,",1
"9372320,",1
"9458296,",1
"9347652,",1
10797165,1
"9355512,",1
"9343981,",1
11358262,1
10878938,1
"9554494,",1
"9382782,",1
"9541760,",1
"9451456,",1
"9401261,",1
"9343900,",1
"9499079,",1
"9397142,",1
"9386775,",1
"9386716,",1
"9383295,",1
14035105,1
"8572917,",1
10079989,1
10232820,1
"6584390,",1
"6384583,",1
"6135686,",1
"5904885,",1
10223783,1
10223601,1
10222539,1
10223615,1
10223197,1
10223715,1
10223654,1
10223973,1
10222185,1
10223146,1
10225268,1
10223623,1
10226149,1
10228076,1
10223799,1
10224731,1
10223627,1
"6612348,",1
"6691620,",1
"6692527,",1
"7486006,",1
10260509,1
10064957,1
"9913198,",1
"9747573,",1
"9308431,",1
"8620000,",1
"8469420,",1
"8365881,",1
"8035502,",1
"7429737,",1
"6718777,",1
"7141090,",1
"7073907,",1
"6930594,",1
"6919461,",1
"6844610,",1
"6821185,",1
"6808855,",1
"6807336,",1
"6727198,",1
10223679,1
10228993,1
10229638,1
10228343,1
14953576,1
10244369,1
10243674,1
10243282,1
10242968,1
10241168,1
10240454,1
10240379,1
10240325,1
10239748,1
10235085,1
10234913,1
10234330,1
10234231,1
10233932,1
10233687,1
10233265,1
10232827,1
10231342,1
10230072,1
10229733,1
10232755,1
10241926,1
10224783,1
10233215,1
10225839,1
10225069,1
10224552,1
10223546,1
10222905,1
10229483,1
10229272,1
10229145,1
10227855,1
10233386,1
10232025,1
10232279,1
10227806,1
10227731,1
10227555,1
10227243,1
10226363,1
10234103,1
10234013,1
10233114,1
10431813,1
10459261,1
10516077,1
11370413,1
"5038498,",1
"7100119,",1
"8089981,",1
"8126842,",1
"8183487,",1
"9458367,",1
"8250418,",1
"8779568,",1
"6757373,",1
"8178596,",1
"8713646,",1
"6051316,",1
"7065872,",1
"9443768,",1
"8876140,",1
"8063389,",1
"8734358,",1
"8235476,",1
10342669,1
"9355616,",1
"9986098,",1
"5040042,",1
"5062340,",1
"5062696,",1
"5848259,",1
"6732668,",1
"6709462,",1
"6702807,",1
"6603822,",1
"6079002,",1
"6065382,",1
"5953505,",1
"5940633,",1
"5882411,",1
"5797091,",1
"5196817,",1
"5722116,",1
"5407208,",1
"5340807,",1
"5304132,",1
"5291977,",1
"5271855,",1
"5241195,",1
"5205373,",1
"5203224,",1
"8405186,",1
"9479003,",1
"8769912,",1
"5252699,",1
"7033074,",1
"7011899,",1
"6787145,",1
"5917744,",1
"5547705,",1
"5498430,",1
"5486342,",1
"5280117,",1
"5272127,",1
"5220044,",1
"8402848,",1
"4897686,",1
"9238884,",1
13381452,1
13190398,1
12619461,1
12519992,1
12407033,1
12177220,1
11582108,1
"8397913,",1
"8421446,",1
"6073349,",1
"8324150,",1
"9308434,",1
"8369070,",1
"8144785,",1
"7657628,",1
"7466220,",1
"6953580,",1
"8188907,",1
"8366219,",1
"8342677,",1
