movie_title,21 그램,JFK,강철중: 공공의 적 1-1,거북이 달린다,공공의 적,그랜 토리노,그린 마일,끝까지 간다,나우 유 씨 미 2,나이트 크롤러,내부자들,내부자들: 디 오리지널,대부,대부 2,대부 3,더 콜,럭키 넘버 슬레븐,레드 드래곤,레옹,로드 오브 워,로스트 인 더스트,리플리,링컨 차를 타는 변호사,마더,메멘토,몬스터,무간도,무간도 3 - 종극무간,바람의 소리,범죄와의 전쟁 : 나쁜놈들 전성시대,범죄의 재구성,베스트 오퍼,보이 A,보이스,복수는 나의 것,부당거래,분노의 질주,블랙머니,비열한 거리,빠삐용,살인의 추억,세븐,세븐 데이즈,스워드피쉬,스카페이스,슬럼독 밀리어네어,시카리오: 암살자의 도시,시티 오브 갓,신세계,쏘우,쓰리 데이즈,아메리칸 갱스터,아메리칸 싸이코,아이리시맨,악마는 사라지지 않는다,암수살인,양들의 침묵,양자물리학,어 퓨 굿 맨,언터처블,엔드 오브 왓치,엘라의 계곡,엘리트 스쿼드,용의자 X의 헌신,우아한 세계,유주얼 서스펙트,이스턴 프라미스,이탈리안 잡,인비저블 게스트,작전,저수지의 개들,젠틀맨,종횡사해,추격자,친구,침묵의 목격자,칼리토,캐치 미 이프 유 캔,타짜,트레인스포팅,트리플 9,특별수사: 사형수의 편지,파고,펄프 픽션,프라미싱 영 우먼,프라이멀 피어,프리퀀시,플레이스 비욘드 더 파인즈,호텔 뭄바이,홀리데이,히트
메멘토,-0.003892229176129921,0.0005385404138539612,-0.016689501627862507,-0.015601843014295293,-0.016657364632917723,-0.013915128252098978,-0.015235742969390653,-0.012181245259017981,-0.0010910925457504512,0.04626325512141613,-0.010730894888144299,-0.009376774926730546,-0.019222353796712707,-0.01750563775264207,0.0012842898996253793,0.013713198537770394,0.000307851154554575,-0.005907493211869473,0.01124556793735445,0.01977950468233799,-0.015555995208846662,0.0043815697713743785,0.04134681815151089,0.030895471928222375,1.0,-3.128408414411614e-05,0.006684489660623115,-0.018301907532982595,-0.015875974632872335,0.02390397796848589,0.029841984198369913,-0.011360345477362607,-0.01672046212046451,0.018075487792967245,-0.016395625272159948,-0.01446447163055985,-0.017010502284834392,0.02990696360390822,-0.01639189372277176,-0.011726544511550455,0.05705498252205039,0.062285586330027516,0.011553019807087046,-0.004148014298398908,-0.002576326528854622,0.008025724103455137,0.015491069825475996,0.019988346833281857,-0.012849564195637729,-0.016339203483550405,-0.015392479874694845,-0.01853835075055152,-0.01706014132037236,-0.01392799606427156,-0.011895145907181555,-0.009411299891650786,-0.018236212114792438,-0.00994618867229258,0.024834762793446635,0.0016582022676346338,-0.017590207492595815,-0.018039970461931534,-0.00563116369146694,0.01672840845417516,0.009012986707382119,-0.01671127503115182,-0.017658640683236637,-0.004559479493598206,-0.013273844180833015,0.023296006831679192,0.050221884698522574,-0.012577008278827262,0.011124606125886555,0.024169402838970275,-0.014658502086270817,-0.011674712569198316,0.0037930619566904768,-0.013900593570895412,-0.012436386259011075,0.0024211777587417106,-0.00966309737187871,-0.012090011099171197,-0.018737483019204398,-0.0004296261364156612,-0.010670226551180887,-0.0008439981610323724,-0.012124446474466671,0.029423359164378778,-0.012562840989751318,-0.015151013628942772,-0.016791075966777397
몬스터,0.026254124252333654,-0.0015359056532725014,-0.004067724042946918,0.04701642496943954,0.02639281592068033,0.00865667082675098,0.019071919057602207,-0.013610040541290875,-0.008683619043060756,-0.017100508229103115,-0.011989571785680475,-0.010476620754752851,-0.02147703366194171,-0.019558955956348455,0.022266952810841498,-0.013372188129341335,-0.020225481008182476,0.010003546996136413,-0.014868514460913735,0.014693722416985633,-0.017380630711444852,0.02491593761310707,-0.004396178925600996,-0.017412190978997932,-3.128408414411614e-05,1.0,0.005056449844036595,-0.020448623946919205,0.007265521163441959,-0.01760744705876527,-0.0165182847231216,-0.012692853581247122,-0.002146121092970993,-0.012321526739056274,-0.0008204881399885023,-0.01616107722275197,0.0004496825211681031,-0.007957942206860117,-0.006489014120395036,-0.013102005814495915,-0.015995666146823302,-0.01596385992181112,-0.01653917869273683,-0.001209045751077428,0.018607483105243825,-0.003470710031599446,0.011096653512052305,0.0010365152941998656,0.012043351089890231,0.0053756840923504445,-0.0004336749143793659,0.0005583782404521096,0.004924543693112405,0.01135649283287987,-0.01329038325711889,-0.010515195314435347,-0.020375222805579823,-0.011112823704211601,-0.004167263478265786,0.010646913787335089,-0.019653445277010052,-0.008777838220052436,-0.008609064152957039,-0.014508330188472387,0.0007074747638911989,-0.018671418712488445,0.023181486095649073,0.008639581272226068,-0.01483079550558856,-0.012514074172785914,-0.021340412429191668,-0.014052224458436876,0.00427171202656216,-0.018009037391503457,-0.01637786641895653,0.0035399486298377265,-0.00043410861326590176,-0.015531059265704859,-0.013895108223602074,0.005549254716746168,-0.010796527299895534,-0.013508105099727875,-0.006753272002539335,-0.019816095814327098,0.0151395818638954,0.02049868857914229,-0.0135465795613991,0.011234884253666503,0.01737904451525137,0.009542648710456007,-0.0005015352675807491
무간도,0.014558437349758088,0.0010457933899017124,0.003168897328681688,-0.016187288362891013,0.00642981390766965,-0.014437281122297625,0.007801117228234006,-0.012638335704708327,-0.008063641858012472,0.002958397867866554,-0.011133562219995945,-0.009728630105676601,0.00041114447007721793,0.026850847589892504,-0.0174444452183848,0.012137951490311397,-0.018781459026158593,-0.0028765094012394208,-0.013806959400101482,-0.01930419901538501,0.010444523332445908,0.015509228085016298,-0.0037590188318040534,0.0475045580995348,0.006684489660623115,0.005056449844036595,1.0,0.04908551175876608,-0.016471706527798058,0.004834645128813158,0.02175266400220308,-0.01178663238539446,0.009878521695532083,-0.01144181685942014,-0.017010856597338038,-0.015007238124764868,0.0005750181574147959,-0.007389775572220788,0.005881629156813659,-0.012166572714186431,0.03416126997382084,0.013120848942701543,0.012641860600190036,0.03934683185993442,0.08545689323880522,0.024919169720826802,0.039124583422375486,-0.0026740738833341622,-0.013331732717838904,0.027871934772834426,-0.0159700690568021,-0.019233985952597978,-0.0177003080220399,-0.01445063178773166,-0.012341500727945069,-0.009764450589344506,-0.018920509831980507,-0.010319410598004399,-0.0192689935831483,-0.020259383255481673,0.01827804662775486,-0.0030563949954618393,-0.004584939244687158,-0.013472490907016577,-0.015466486085792314,-0.015578795974871619,-0.018321265543713113,-0.0036221393656267168,-0.013771933433912417,0.025027900121897522,-0.0031303683442025295,-0.013048949381512511,0.05602859847877941,0.015503624722768622,-0.015208549401573603,-0.012112795824078298,0.03829702328735428,0.014055918922518265,0.039983094434902146,0.022475343888527042,-0.010025696547130656,-0.012543678063772407,-0.01944059048336311,0.005237663455432812,-0.011070617357390608,0.006776245314793497,-0.0035472697634543796,0.0033188287664647977,0.01378085199363355,-0.0020512461183547276,-0.01742114622922399
무간도 3 - 종극무간,-0.018944284048095176,-0.005301184027318468,-0.02055365293911533,0.007988123081491508,0.00017719039603990554,-0.017136923742494647,-0.018763302838212217,-0.01500159159948288,-0.009571470863314146,0.013256553456605483,-0.013215438913336394,-0.011547797042091794,-0.023672941075180327,0.007114637250585255,-0.005606752438025968,-0.014739420099391226,-0.0084692947336102,0.0032891615360294436,-0.016388737488101317,0.029329143588670763,-0.019157703673511307,-0.005306988697400013,-0.022841841598403734,-0.01919249080314288,-0.018301907532982595,-0.020448623946919205,0.04908551175876608,1.0,-0.01955176852791672,-0.002975714483437582,0.006858282671179849,-0.013990627366628159,-0.020591781772075945,-0.01358133441709046,-0.0023137648954012395,0.0021046015559078876,0.03691695619777122,-0.00877159760086063,-0.020187139322977065,-0.014441613143385627,-0.017631134173943998,0.006788655283436909,-0.018230217859128702,0.036648287523101584,0.02341183157448647,-0.02001010513981798,0.004857825423758374,-0.0027688388007426137,-0.01582464766084477,0.0016075229541326849,-0.01895632933032725,-0.0032710812693324963,-0.02101010752806415,-0.017152770863120413,-0.014649251133310153,-0.011590315636267272,0.01397126750206306,-0.012249048209802245,-0.003811142968979049,-0.009907486006973998,-0.021662900905696125,-0.022216798330719233,-0.006672508334166817,-0.015991726374186686,-0.0023926799054815404,0.024165053523585618,-0.006051053671124051,0.020802213485325665,0.026233494056981332,-0.013793568756553095,-0.02352235108014584,-0.015488986366365408,0.0029239646592724125,-0.01985036144657408,-0.0009139962518661349,0.010519404547308217,-0.006024567805097165,-0.0032030381402696163,-0.004457361441733983,-0.021744790189783005,-0.011900412254785157,-0.01488923382514694,-0.013295213377444312,-0.02184218155712864,0.014507878577700696,-0.020664754479410498,-0.010427967089865289,-0.018465451495977177,0.010527158095186477,-0.011843562169815514,-0.008925926814237855
바람의 소리,0.051985126497282895,0.038492000625263256,-0.0178292493329563,0.031116417532843853,0.0013617839447125817,0.01375354044446605,0.0027967420967553902,-0.013013118291462004,-0.008302764526124173,-0.016350497689871776,-0.01146372161329631,0.031890694585226656,-0.020535073260409934,-0.0005183593765128223,0.0016973231778256194,0.004926709561819824,0.021800797510833015,0.01257144882077257,-0.014216396851366851,0.01348090369219569,0.007543235015932674,4.223852855389357e-06,-0.005914547597712738,-0.016648510357907913,-0.015875974632872335,0.007265521163441959,-0.016471706527798058,-0.01955176852791672,1.0,0.006935610102594737,0.029830608244616537,0.010965573228819851,0.03465250783869121,-0.01178111736701285,0.024123455855877305,-0.015452269152254687,-0.018172171540989143,-0.007608915122648634,-0.017511317398160618,-0.012527365440403513,-0.015294112834406298,0.03553284292926225,0.029427975444902825,0.039863193716775776,0.04208430269162639,0.0034761540258420333,-0.015057476513955658,-0.01947687313427022,-0.013727077594778654,-0.017455028874186887,0.008643800484965259,0.031353177324272494,0.013936088485923235,-0.01487915697397222,-0.012707480843943913,-0.010054009763559149,-0.019481586684440333,-0.010625426792545939,1.2837373518919281e-05,0.01186862141573312,-0.0015450164562260942,-0.0014802728201102448,0.014252996610682392,0.011949555781349241,-0.015925135847806794,-0.017852509670186714,0.03361218337144819,-0.0017561326872192885,-0.014180332210266969,-0.011965219870178782,0.013063192266768543,-0.013435908481024326,-0.00033346770381791085,-0.017219179706335398,-0.015659550199358115,-0.012471993827504961,-0.019721433600926055,0.01390884254362406,0.01498874449360519,-0.003353206454263866,-0.010323002820182168,-0.012915653632548802,-0.004925060195932788,-0.01894698242260528,-0.011398910156941484,0.0040558991888060975,0.013433693788484476,-0.016017840709027686,-0.013420773689408626,-0.016185695993849537,-0.017937760315172784
범죄와의 전쟁 : 나쁜놈들 전성시대,-0.01631212346165247,-0.02020045618284438,-0.0033240254780378766,-0.0009199614631277107,0.02274424929992721,-0.014755881781058999,-0.016156288180025808,-0.012917237393125875,-0.008241589602204441,0.007669335424395131,-0.011379256698589453,-0.009943320665087131,2.0140877487236634e-05,0.04686353405546997,0.05203633604645367,0.01192317029507735,0.015338302246045554,0.018827491459202695,-0.014111650174153681,-0.019730202393102855,-0.016495890093850715,-0.01896791698356797,0.023448031330441214,0.00457621480027759,0.02390397796848589,-0.01760744705876527,0.004834645128813158,-0.002975714483437582,0.006935610102594737,1.0,0.0019346589658246897,-0.012046738759354608,-0.017730714220117454,-0.011694313874471458,0.019838189362926133,0.03385618344224745,-0.018038278642066245,-0.007552852494077743,0.025956068730090334,-0.01243506357813583,0.061097139114411864,0.010059898960197454,0.002266097107292392,-0.019302365115071114,-0.01966546980496898,0.006035591493071205,-0.014946532746097812,-0.01933336716966844,-0.013625936230976457,0.002643536810390005,0.0013860260613332356,-0.01965843987457909,0.020674333697273162,0.005703209141740071,-0.012613851888022828,-0.009979931632059845,-0.019338045990312906,-0.010547138449717084,-0.019694220050462695,-0.020706465555577973,-0.018653009700136298,-0.019129947395914518,-0.019907072003180336,-0.013769800659578078,0.004825938682748581,-0.017720972045891455,-0.01872557763143388,-0.019907343750515855,-0.014075851258002208,0.014573537871618327,-0.005385943235418602,-0.013336912456684134,-0.0003310107075552151,0.03338369385151261,0.006331437411484721,-0.012380099944314089,0.0190298915938343,-0.01474046891287123,-0.01318779403947451,-0.018723521106575245,-0.01024694274282349,-0.007570470844618647,-0.019869603736082982,0.0003863800971313712,0.0283873302914251,0.006450411157535536,-0.01285700681997096,-0.015899820959864648,-0.013321889178495338,-0.016066439483816468,0.006303780057080024
범죄의 재구성,-0.015303087317485479,-0.018950895359873137,0.038135778854145465,-0.01552109702831809,0.008774282810850543,-0.013843111712150014,-0.015156891702458144,-0.012118202280187304,-0.007731780942800591,-0.015226069105788522,-0.010675358071925422,-0.009328246240981554,0.0026338902443176168,-0.01741503884203883,0.01564161660996226,0.008507677760316504,0.0034945419819513456,-0.0069050257380746435,-0.013238731016017382,0.01115812723656648,0.012939777426789102,-0.017794598631670218,0.013336865501166755,0.05755585558733803,0.029841984198369913,-0.0165182847231216,0.02175266400220308,0.006858282671179849,0.029830608244616537,0.0019346589658246897,1.0,-0.011301550994187051,-0.010813595945040335,-0.010970926425356409,0.011063399692731892,-0.014389612011579001,-0.01692246590492092,-0.0070856477689539565,0.02419626320714257,-0.011665854797019736,0.003993162292869537,0.01565567871648997,0.015202483011087318,-0.01810835845402531,-0.018449002195961076,0.05826003021023497,-0.014021969380313975,0.023093827529524796,-0.012783062390087979,-0.01625464135238729,0.04074506966869256,0.04289285287978663,-0.01697184803793369,-0.013855912928076268,-0.011833583610743974,-0.009362592524938878,-0.0017013969011458877,-0.009894713035066614,-0.0035329682472213077,6.034117112378565e-05,-0.0012729929649621919,-0.0012074611184112974,-0.0186756593533824,0.048154401311395055,-0.014829959523982956,-0.013938006947235185,-0.017567249919230095,0.02974532457577831,-0.01320514655100118,0.01706199469843084,-0.003394972289061336,-0.012511917062796793,0.011804479177360038,0.050166951029360765,-0.014582638279487135,0.022695298717183367,-0.01836518475268961,0.013566972741997438,0.02088017678837018,0.0009024135280213545,-0.009613086849136547,-0.012027440294825569,-0.00815749791816204,0.05057724972886503,-0.010615003718680512,-0.016692873765510048,0.029313593724297496,-0.014916289044353936,-0.012497823095297273,0.005798421318820761,-0.01670417520875064
베스트 오퍼,-0.011759080916555071,-0.014562101578241065,-0.0127580470936904,-0.01192660226548878,-0.012733480434715361,-0.010637217666142888,-0.011646742403999676,-0.009311775997846114,-0.005941195776331127,-0.0116998991733811,-0.008203076724102327,-0.0071679393890615945,-0.01469424914286361,-0.01338193049937679,-0.012852860540789489,-0.009149041112971795,-0.013837956472319387,0.00446001852274596,-0.010172804089798268,-0.014223105102528655,-0.011891554576582407,-0.01367358892008292,-0.01417836973711182,-0.011913147616000189,-0.011360345477362607,-0.012692853581247122,-0.01178663238539446,-0.013990627366628159,0.010965573228819851,-0.012046738759354608,-0.011301550994187051,1.0,0.01450001090285681,-0.00843019508997589,-0.012533397582316384,-0.01105715523224198,-0.013003431383171834,-0.005444699081481082,-0.012530545053589711,-0.00896418661626496,-0.010943983571809496,-0.010922222252160814,-0.011315846320065897,-0.013914685834901,-0.014176440684888943,-0.012420656536320912,-0.01077465410291223,-0.013937034590993123,-0.009822662701183336,-0.012490266765576534,-0.011766557654555275,-0.014171372949809148,-0.013041377222849957,-0.010647054278245017,-0.009093071504111578,-0.007194331496997596,-0.013940407458460818,-0.007603219455756165,-0.014197166157199478,-0.014926873532824307,-0.01344657860865467,-0.01379039337746739,-0.014350606838367544,-0.009926371667150784,-0.011395523688379925,-0.012774691455562289,-0.013498891367203935,0.020674754102823528,-0.010146997372926606,-0.008561933020249556,0.01765293861869833,-0.009614311289627355,-0.012235849245521551,-0.012321500558190793,-0.011205478995693267,-0.008924564440826123,-0.014112034328367518,-0.010626106840222421,-0.009506814829203972,-0.01349740885989728,-0.007386814423237718,-0.009242033369586003,-0.014323596720056718,-0.013557861551922156,-0.008156699695157164,-0.01282700995335662,-0.009268356992034656,-0.01146186035590779,-0.009603481311282195,0.02723908297937381,-0.012835694121641369
보이 A,-0.014122731968785869,-0.021432892892079888,0.024508359188576467,-0.01755389409620731,-0.018741479094504025,-0.012698886191081437,-0.017141988822517298,-0.013705322444329635,0.05791405072507572,0.02823775021559084,-0.012073509023993173,0.03275427592787451,0.03784543119786306,-0.0009072522289679063,-0.01891718594651197,0.010937670708171832,0.012171456549265967,0.01120664876312316,0.039466957269802344,-0.020933948758521875,-0.017502309964726796,0.013449505180758476,0.014525790361326507,0.009585734698880813,-0.01672046212046451,-0.002146121092970993,0.009878521695532083,-0.020591781772075945,0.03465250783869121,-0.017730714220117454,-0.010813595945040335,0.01450001090285681,1.0,-0.012407787945441265,-0.0013434033961497941,-0.016274218560448223,0.004631967870547028,-0.008013654596212822,-0.018442793340644283,-0.013193731040724514,-0.016107649465772183,0.0049200386650274175,-0.016654967063517993,-0.0023022315346938106,-0.0022013121403185376,-0.0182810564644085,0.0107089169490282,0.017621057663993266,0.017798557961323357,-0.018383510672670487,-0.017318336131880448,-0.005887990404453118,0.03408356004886903,0.010969303831533873,0.019861535073439143,-0.010588810658735348,0.016168233048027315,0.029293522295559933,-0.0026604143039410787,0.01396328377654301,0.04159282878419526,0.10150031363645755,0.027684236545883416,-0.014609900885934963,0.007093918424960725,8.347229559937156e-05,-0.019868031498105388,0.009867396827086978,-0.014934623735568097,-0.012601683375589794,-0.0040774849304525155,-0.014150602026399684,0.024219853979404647,-0.018135116028033135,-0.016492525466104704,-0.013135414056890157,-0.018550111182127082,-0.015639789939838757,-0.013992385843786781,0.00016675389941672123,-0.010872112208274288,0.020554983118819578,0.028626936202241483,-0.019954825402549826,-0.006219092186000814,-0.0027269783886639657,-0.01364141718340029,0.013905880221069224,-0.014134662172893836,0.01817398932838095,-0.018891919948952084
보이스,0.0030510789484784846,0.010524633934736903,-0.012384813028592415,-0.011577691949225977,-0.012360965062214145,-0.010326028033300889,-0.011306019330893674,-0.009039361890621437,-0.005767387305892115,-0.011357621009830711,-0.007963097387957566,-0.006958242784486536,-0.014264371881800127,-0.01299044485251703,-0.012476852727638491,-0.008881387781606371,-0.013433129878649976,-0.014553519322962274,-0.009875200781392337,-0.013807011064252321,-0.011543669573308837,-0.013273570865623394,-0.013763584422824845,-0.011564630912763439,0.018075487792967245,-0.012321526739056274,-0.01144181685942014,-0.01358133441709046,-0.01178111736701285,-0.011694313874471458,-0.010970926425356409,-0.00843019508997589,-0.012407787945441265,1.0,-0.012166735592845385,-0.010733680411570558,-0.012623018650743277,-0.005285415520565125,-0.01216396651426469,-0.008701941165490605,-0.010623819564977172,-0.0106026948682955,-0.010984803544392923,-0.013507614539381914,-0.01376171180463121,0.014682756126946393,-0.010459443795149435,0.009861383051783103,-0.0095353027076729,-0.012124866559350604,-0.01142232941073639,-0.013756792325107372,-0.01265985439262247,-0.010335576877322655,-0.00882705555223564,-0.006983862796688831,-0.013532583682091716,0.050088142466096774,-0.013781830957477311,-0.014490190892687785,-0.013053201694546074,-0.013386958232435037,-0.01393078276281952,-0.009635977688997469,-0.011062149967551031,-0.012400970463053164,-0.013103984054015746,-0.013930972929062872,-0.009850149034758258,-0.008311455416367314,-0.01417363234571843,-0.009333046574158484,-0.011877891971943976,-0.011961037572933833,-0.010877664993579977,-0.008663478128711322,-0.013699189642931011,-0.010315242252326148,-0.00922869490075569,-0.013102544917157958,-0.007170714674188135,-0.008971659568723643,-0.013904562820009837,-0.013161229078009916,-0.007918077109533335,-0.012451758393867482,-0.008997213098967555,-0.011126545969402898,-0.009322533424620553,-0.01124314405379545,0.012478822234049917
복수는 나의 것,-0.016971093408825175,0.01575094320398587,0.020795671728444477,0.06693449469715483,0.023517592769427054,-0.015351983365295361,0.00636426960348739,-0.01343906223478885,-0.008574529692901468,0.006516520302264918,-0.0118389508765523,-0.010345006534422154,-0.0052236545377690865,0.020451757662834833,0.017543753556036875,-0.013204197881726384,0.017793737242644127,-0.0062027850885587755,0.008077390976909175,-0.0043157656673274356,-0.017162283764133188,-0.003014472903412605,-0.020462690826000034,0.005765538333723793,-0.016395625272159948,-0.0008204881399885023,-0.017010856597338038,-0.0023137648954012395,0.024123455855877305,0.019838189362926133,0.011063399692731892,-0.012533397582316384,-0.0013434033961497941,-0.012166735592845385,1.0,-0.015958051110786308,-0.018766981042571892,-0.007857969287775733,0.012370166646773631,-0.012937409775333098,0.01078599198063189,0.033610064035797596,0.0012582863359288717,-0.002494859381552491,-0.005044832897907853,0.030168321102068227,-0.015550336163676456,0.0020277824114219235,-0.014176390774764897,0.006416804684947556,0.0296197509248569,0.03697231888736638,0.019137098518209814,0.0013395336410059445,-0.013123420696267513,-0.010383096495042026,-0.0028650552395543477,-0.010973217082788502,0.015960094457319034,-0.005637045600033419,-0.019406545733970656,-0.004531016710774247,0.0021288876886536284,-0.014326066974908009,0.04921825749996579,-0.018436856034900074,-0.019482045232453,-0.0029252576149777663,-0.014644481270011504,0.013543500423388482,0.023969179688805655,-0.013875691145901899,-0.0013629002877961858,-0.0019664806436163755,0.04916054485979298,-0.012880225744947921,-0.0015699196417216167,0.00227443656472529,-0.013720548708843388,-0.0006364439898031179,-0.010660894202533482,-0.008197599847049408,-0.02067228719756427,-0.019567152947953116,-0.01177201801880289,-0.003319001245736387,0.015120126950469069,0.009511871508245319,-0.013860060963967158,-0.016715484398342424,-0.003415876802264707
부당거래,0.018401741519982737,0.004216168447259003,0.00391714491328497,0.012208902964534177,0.05172625012122521,-0.013543754762265707,0.010988449778654173,-0.01185614645429273,-0.007564581370310055,-0.014896805736322563,-0.010444503716504072,0.03171717521799484,0.003550019107257138,-0.01703843905593053,0.007289380683407611,-0.011648945526270146,-0.002219222974905712,-0.01908858817760621,-0.012952443783803929,-0.002054869121487413,-0.015140829489647073,-0.0008519076651212513,0.026027872475379094,0.013252654580217535,-0.01446447163055985,-0.01616107722275197,-0.015007238124764868,0.0021046015559078876,-0.015452269152254687,0.03385618344224745,-0.014389612011579001,-0.01105715523224198,-0.016274218560448223,-0.010733680411570558,-0.015958051110786308,1.0,-0.016556517996448014,-0.006932420810436664,-0.015954419150743904,-0.011413580974309513,-0.013934342068662432,0.010846724782187279,0.032440982328030325,-0.017716765648380945,-0.018050042977785834,-0.015814504449758238,0.017216796634265313,0.01777793111331274,-0.012506628980689225,-0.01590313513341753,-0.014981678129666715,-0.018043590523462296,-0.001125992915984522,-0.01355627915221283,0.05423117732050959,-0.009160126692143845,0.0038764835659572425,-0.009680740109343725,-0.018076431524407452,-0.019005525771969504,0.0015553897245227726,-0.01755851124247203,-0.018271798679759484,0.021882455467915857,-0.014509262014469218,0.003526421326393591,-0.0007949656482516038,-0.018272048104316055,-0.01291958558201664,-0.010901414707935871,0.022467080271225303,-0.012241347164423677,-0.015579200002352588,0.011844784543738602,0.03405910104593622,-0.011363132347221678,-0.017968038084661155,-0.013529607989472761,0.0525341869204985,-0.017185470981413875,-0.009405204082749249,-0.011767347194629432,-0.018237408256437958,-0.017262441901931047,-0.010385454524661861,-0.016331890781398076,-0.011800863542427322,-0.014593724661088056,-0.01222755797862426,0.009656953177714062,0.0020682983769784854
분노의 질주,-0.0119825174495192,0.012917974276034448,-0.0012186627322052434,-0.017858391321960706,-0.01906657666883792,-0.015927721192525942,-0.017439340966249255,-0.013943060728466622,0.046875688284056645,-0.017518935671253528,-0.012282941186609915,0.025498811224464464,-0.002256634400782245,-0.020037538452394886,-0.019245331405758945,0.029405053066499008,-0.0036441791631798824,0.013991329728456904,0.010072383028364442,-0.0012695956574701433,-0.017805912390452174,-0.00394999756304554,-0.009546885044246663,-0.01783824489716026,-0.017010502284834392,0.0004496825211681031,0.0005750181574147959,0.03691695619777122,-0.018172171540989143,-0.018038278642066245,-0.01692246590492092,-0.013003431383171834,0.004631967870547028,-0.012623018650743277,-0.018766981042571892,-0.016556517996448014,1.0,-0.00815266281736985,0.005908327151820013,-0.013422595045327602,-0.016387059524238582,0.029730852419525264,-0.01694387112309929,0.0723499023478981,0.031671686174307406,-0.0005860302436241837,0.0011552094830717837,0.022897954421104014,0.012279747441446899,0.0054550442651321,-0.017618747270168066,-0.0212196162891636,-0.01952760833627205,-0.015942450120706126,0.04270198997412991,-0.01077248861941697,-0.02087377830156649,0.02248752344996181,-0.00430584529475307,-0.0048842269492010235,0.0005747873979613556,-0.0014217189119644334,0.0130489542370289,0.012697490839322556,0.00290515292180433,-0.019128284313704304,-0.0008241033781610269,0.022457669762643788,-0.015193685996638277,-0.01282027747252688,-0.02186258487386697,-0.014396064317340059,0.004327317911820933,0.0013338353941055804,0.004391539239260309,-0.013363266470578209,-0.0004893126634843037,-0.01591108431030408,-0.014235103650317523,-0.02021045088004925,-0.011060704436719746,-0.013838631057755188,-0.021447549743895393,-0.020300970191971933,-0.01221349817905279,-0.01920662382618158,-0.013878046940018604,0.008586943677890695,0.008742788585378651,-0.017342356929377262,-0.019219627133584848
블랙머니,0.011033330334808916,-0.009129890455939803,-0.002851133557140777,-0.007477531427069492,-0.003216410392477954,-0.006669135737453277,-0.007302069810854173,0.059693784849434994,-0.0037249064857674905,-0.007335397107661985,-0.005143020840112114,-0.004494028630780428,-0.009212742012944806,-0.008389967539497624,0.020931456926488425,-0.0057361049632515615,-0.008675878687394698,-0.00939948986284688,-0.006377965877423363,-0.008917352404919114,-0.007455557843192883,-0.008572826408960395,-0.008889305011926635,-0.00746909586745647,0.02990696360390822,-0.007957942206860117,-0.007389775572220788,-0.00877159760086063,-0.007608915122648634,-0.007552852494077743,-0.0070856477689539565,-0.005444699081481082,-0.008013654596212822,-0.005285415520565125,-0.007857969287775733,-0.006932420810436664,-0.00815266281736985,1.0,-0.007856180859460176,-0.005620208140519374,-0.006861466432257522,-0.006847822902613041,-0.007094610401071654,-0.00872398511429748,-0.008888095568675274,-0.007787284888666419,-0.0067553032185422406,-0.00873799694451659,-0.006158440384830884,-0.00783092788650585,-0.007377189470378982,-0.008884918289222226,0.004526877651674702,-0.006675302923588291,-0.005701014121795039,-0.004510575490659296,-0.008740111605668828,-0.004766932875076715,-0.00890108966096523,-0.009358588763587918,-0.008430499474584014,-0.008646058414310438,-0.008997291201863879,-0.0062234620091819026,-0.007144565116784662,-0.00800925147864553,-0.008463297608317433,-0.008997414022031027,-0.006361786035743237,0.0867277106627612,0.018800570837327703,-0.006027811879485963,-0.007671417662264314,-0.007725117816591359,-0.00702541423621706,-0.005595366525492935,-0.00884771520348233,-0.0066621696671382265,-0.005960415638442513,-0.008462368131947763,-0.004631255052037773,-0.005794407613564543,-0.008980356872704355,-0.008500269698077373,-0.005113944185779893,0.01748433029977382,-0.005810911535616488,0.023941568354600627,-0.00602102189004658,-0.007261461383669423,-0.008047497857839495
